step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std
200,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.07587896287441254,1.7503509752714308e-09,0.14094744622707367,4.412917808949146e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.057276868353965546
200,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.07587896287441254,1.7503509752714308e-09,0.14094744622707367,4.412917808949146e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.057276868353965546
300,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.04115489747208101
300,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.04115489747208101
300,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.04115489747208101
300,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.04115489747208101
300,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.04115489747208101
300,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.0879029706120491,1.1424164947371196e-09,0.143618643283844,2.928167708304841e-10,0.63671875,0.0,0.0,0.0,0.36328125,0.0,0.0126953125,0.0107421875,0.0,0.0,0.9765625,0.0,0.6494140625,0.0,0.0,0.0,0.349609375,0.0009765625,0.0,0.009765625,0.02734375,0.0,0.0,0.962890625,0.0,0.04115489747208101
500,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.1321299523115158,7.29814542133056e-10,0.12827229499816895,1.6605439245864773e-10,0.7548828125,0.0,0.0,0.0,0.2451171875,0.0,0.0146484375,0.001953125,0.0,0.0,0.9833984375,0.0,0.76953125,0.0,0.0,0.0,0.23046875,0.0,0.0,0.0068359375,0.01171875,0.0,0.0,0.98046875,0.0009765625,0.026779900782816578
500,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.1321299523115158,7.29814542133056e-10,0.12827229499816895,1.6605439245864773e-10,0.7548828125,0.0,0.0,0.0,0.2451171875,0.0,0.0146484375,0.001953125,0.0,0.0,0.9833984375,0.0,0.76953125,0.0,0.0,0.0,0.23046875,0.0,0.0,0.0068359375,0.01171875,0.0,0.0,0.98046875,0.0009765625,0.026779900782816578
500,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.1321299523115158,7.29814542133056e-10,0.12827229499816895,1.6605439245864773e-10,0.7548828125,0.0,0.0,0.0,0.2451171875,0.0,0.0146484375,0.001953125,0.0,0.0,0.9833984375,0.0,0.76953125,0.0,0.0,0.0,0.23046875,0.0,0.0,0.0068359375,0.01171875,0.0,0.0,0.98046875,0.0009765625,0.026779900782816578
500,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.1321299523115158,7.29814542133056e-10,0.12827229499816895,1.6605439245864773e-10,0.7548828125,0.0,0.0,0.0,0.2451171875,0.0,0.0146484375,0.001953125,0.0,0.0,0.9833984375,0.0,0.76953125,0.0,0.0,0.0,0.23046875,0.0,0.0,0.0068359375,0.01171875,0.0,0.0,0.98046875,0.0009765625,0.026779900782816578
500,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.1321299523115158,7.29814542133056e-10,0.12827229499816895,1.6605439245864773e-10,0.7548828125,0.0,0.0,0.0,0.2451171875,0.0,0.0146484375,0.001953125,0.0,0.0,0.9833984375,0.0,0.76953125,0.0,0.0,0.0,0.23046875,0.0,0.0,0.0068359375,0.01171875,0.0,0.0,0.98046875,0.0009765625,0.026779900782816578
500,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.1321299523115158,7.29814542133056e-10,0.12827229499816895,1.6605439245864773e-10,0.7548828125,0.0,0.0,0.0,0.2451171875,0.0,0.0146484375,0.001953125,0.0,0.0,0.9833984375,0.0,0.76953125,0.0,0.0,0.0,0.23046875,0.0,0.0,0.0068359375,0.01171875,0.0,0.0,0.98046875,0.0009765625,0.026779900782816578
700,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.18551702797412872,5.545116588123733e-10,0.12085316330194473,1.130359209011722e-10,0.8671875,0.0,0.0,0.0,0.1328125,0.0,0.015625,0.001953125,0.0,0.0,0.982421875,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.98828125,0.0,0.01873371688794031
700,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.18551702797412872,5.545116588123733e-10,0.12085316330194473,1.130359209011722e-10,0.8671875,0.0,0.0,0.0,0.1328125,0.0,0.015625,0.001953125,0.0,0.0,0.982421875,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.98828125,0.0,0.01873371688794031
700,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.18551702797412872,5.545116588123733e-10,0.12085316330194473,1.130359209011722e-10,0.8671875,0.0,0.0,0.0,0.1328125,0.0,0.015625,0.001953125,0.0,0.0,0.982421875,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.98828125,0.0,0.01873371688794031
700,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.18551702797412872,5.545116588123733e-10,0.12085316330194473,1.130359209011722e-10,0.8671875,0.0,0.0,0.0,0.1328125,0.0,0.015625,0.001953125,0.0,0.0,0.982421875,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.98828125,0.0,0.01873371688794031
700,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.18551702797412872,5.545116588123733e-10,0.12085316330194473,1.130359209011722e-10,0.8671875,0.0,0.0,0.0,0.1328125,0.0,0.015625,0.001953125,0.0,0.0,0.982421875,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.98828125,0.0,0.01873371688794031
700,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.18551702797412872,5.545116588123733e-10,0.12085316330194473,1.130359209011722e-10,0.8671875,0.0,0.0,0.0,0.1328125,0.0,0.015625,0.001953125,0.0,0.0,0.982421875,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.98828125,0.0,0.01873371688794031
1000,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.2899991571903229,4.5028203388142174e-10,0.12886689603328705,8.448888810796973e-11,0.9208984375,0.0,0.0,0.0,0.0791015625,0.0,0.0107421875,0.001953125,0.0,0.0,0.9873046875,0.0,0.9453125,0.0009765625,0.0,0.0,0.0537109375,0.0,0.007751224544134543,0.0126953125,0.009765625,0.0,0.0,0.9775390625,0.0,0.02755221871028493
1000,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.2899991571903229,4.5028203388142174e-10,0.12886689603328705,8.448888810796973e-11,0.9208984375,0.0,0.0,0.0,0.0791015625,0.0,0.0107421875,0.001953125,0.0,0.0,0.9873046875,0.0,0.9453125,0.0009765625,0.0,0.0,0.0537109375,0.0,0.007751224544134543,0.0126953125,0.009765625,0.0,0.0,0.9775390625,0.0,0.02755221871028493
1000,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.2899991571903229,4.5028203388142174e-10,0.12886689603328705,8.448888810796973e-11,0.9208984375,0.0,0.0,0.0,0.0791015625,0.0,0.0107421875,0.001953125,0.0,0.0,0.9873046875,0.0,0.9453125,0.0009765625,0.0,0.0,0.0537109375,0.0,0.007751224544134543,0.0126953125,0.009765625,0.0,0.0,0.9775390625,0.0,0.02755221871028493
1000,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.2899991571903229,4.5028203388142174e-10,0.12886689603328705,8.448888810796973e-11,0.9208984375,0.0,0.0,0.0,0.0791015625,0.0,0.0107421875,0.001953125,0.0,0.0,0.9873046875,0.0,0.9453125,0.0009765625,0.0,0.0,0.0537109375,0.0,0.007751224544134543,0.0126953125,0.009765625,0.0,0.0,0.9775390625,0.0,0.02755221871028493
1000,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.2899991571903229,4.5028203388142174e-10,0.12886689603328705,8.448888810796973e-11,0.9208984375,0.0,0.0,0.0,0.0791015625,0.0,0.0107421875,0.001953125,0.0,0.0,0.9873046875,0.0,0.9453125,0.0009765625,0.0,0.0,0.0537109375,0.0,0.007751224544134543,0.0126953125,0.009765625,0.0,0.0,0.9775390625,0.0,0.02755221871028493
1000,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.2899991571903229,4.5028203388142174e-10,0.12886689603328705,8.448888810796973e-11,0.9208984375,0.0,0.0,0.0,0.0791015625,0.0,0.0107421875,0.001953125,0.0,0.0,0.9873046875,0.0,0.9453125,0.0009765625,0.0,0.0,0.0537109375,0.0,0.007751224544134543,0.0126953125,0.009765625,0.0,0.0,0.9775390625,0.0,0.02755221871028493
