step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
14,1,D,-10.707429139020448,11.146291603883133,1.6960487823562835,-1.1349112472189526,0.43886246486268604,-9.011380356664176,-24.6846807724787,-0.0024173150519367142,0.04002953809445797,-0.01794249978801743,0.9063807842455711,0.07153217744797097,0.02208703830645159,0.9464103223400376,-0.7768765689151063,-3.88612263007834e-05,0.46533292531967163,1.3202324788963438e-09,0.5395188331604004,1.1365954843967074e-09,0.935546875,0.001953125,0.0,0.0,0.0625,0.0,0.0322265625,0.27734375,0.0,0.0,0.6865234375,0.00390625
14,1,O,-16.105331412018256,16.995723173903254,1.6722107724175097,-1.562602534302344,0.8903917618848581,-14.433120639600862,-36.33586789264124,-0.003920353519364792,0.028741815985084296,-0.025343200964005774,0.05570595852540727,0.9408954264535037,0.0033986150210832816,0.08444777451049224,0.9392744848772003,-1.3990025054349295e-05,0.46533292531967163,1.3202324788963438e-09,0.5395188331604004,1.1365954843967074e-09,0.935546875,0.001953125,0.0,0.0,0.0625,0.0,0.0322265625,0.27734375,0.0,0.0,0.6865234375,0.00390625
14,2,D,0.7263933472115052,-0.2820395606474904,0.4740069291191984,0.08163928431681933,0.44435378656401897,1.2004002763306918,0.6160652630566081,-0.0005003117271909078,-0.0007067547547150443,-0.015156382514120721,0.9787048062461265,0.03715833102269467,-0.015863137268819605,0.9779980514914208,-0.9270968474640129,-4.082806763210838e-05,0.46533292531967163,1.3202324788963438e-09,0.5395188331604004,1.1365954843967074e-09,0.935546875,0.001953125,0.0,0.0,0.0625,0.0,0.0322265625,0.27734375,0.0,0.0,0.6865234375,0.00390625
14,2,O,0.635284252903055,0.44801548797485813,-0.1324916769472952,0.04919193606941069,1.0832997408779008,0.5027925759557628,0.3689523779448598,-0.0006213427017652503,0.003156480250648297,0.011571602850929723,0.0038836504761237123,0.9813882664222805,0.014728083101605227,0.007040130726792881,0.9690894933458796,3.4769806979552224e-06,0.46533292531967163,1.3202324788963438e-09,0.5395188331604004,1.1365954843967074e-09,0.935546875,0.001953125,0.0,0.0,0.0625,0.0,0.0322265625,0.27734375,0.0,0.0,0.6865234375,0.00390625
18,0,D,-0.8245314649890171,0.8447770081966011,7.2470636625596585,-6.2673092057672966,0.02024554320757002,6.422532197570723,-15.183681341512717,-0.00472548401239428,0.036498493696586864,-0.0394800475249788,0.9346813440979895,0.0683002097304028,-0.002981553828381056,0.9711798377945708,-0.7904025931460246,-4.5777915860664535e-05,0.4737018942832947,1.0192051647095468e-09,0.5437778830528259,1.0217496848596852e-09,0.9345703125,0.0,0.0,0.0,0.0654296875,0.0,0.025390625,0.2353515625,0.0,0.0,0.73828125,0.0009765625
18,0,O,0.07338527147751017,0.4949731041516612,6.591933369306278,-6.1602917449354635,0.5683583756291651,6.665318640783861,-13.173812946916133,-0.006018994915811792,0.02093678799117704,-0.017348990464601588,0.012849272344990448,0.9835629301284148,0.0035877975265989903,0.03378606033614506,1.0089994362391652,-8.370962982742324e-06,0.4737018942832947,1.0192051647095468e-09,0.5437778830528259,1.0217496848596852e-09,0.9345703125,0.0,0.0,0.0,0.0654296875,0.0,0.025390625,0.2353515625,0.0,0.0,0.73828125,0.0009765625
18,1,D,-13.351915956208895,13.832024501199928,1.759650634890602,-1.2397591798815581,0.4801085449909751,-11.592265321318362,-30.18335027218089,-0.0023898128029256377,0.07061055316554436,-0.05819378451119511,0.9115204757123234,0.07606275563333365,0.012416768654344656,0.9821310288778541,-0.7066533824022965,1.0618744822083945e-05,0.4737018942832947,1.0192051647095468e-09,0.5437778830528259,1.0217496848596852e-09,0.9345703125,0.0,0.0,0.0,0.0654296875,0.0,0.025390625,0.2353515625,0.0,0.0,0.73828125,0.0009765625
18,1,O,-19.601703130903534,20.515947556092307,1.811873990430683,-1.7261184156192255,0.9142444251885674,-17.789829140472992,-43.65564309304567,-0.003710700102437386,-0.10301810402338657,0.09810072237783107,0.059571548030211086,0.9453458336153389,-0.004917381645560492,-0.04344655599317526,0.6846554591839114,2.8919863805180622e-05,0.4737018942832947,1.0192051647095468e-09,0.5437778830528259,1.0217496848596852e-09,0.9345703125,0.0,0.0,0.0,0.0654296875,0.0,0.025390625,0.2353515625,0.0,0.0,0.73828125,0.0009765625
18,2,D,0.7195377949551458,-0.3074719528320824,0.5706708856154029,0.017263272261569873,0.4120658421230687,1.2902086805705357,0.4736021344333876,-0.0003414063971483702,0.0228111894829629,-0.020182012724396375,0.9511108105338795,0.04626001270755231,0.0026291767585647774,0.9739220000168463,-0.8618575956189414,2.3631167908039067e-05,0.4737018942832947,1.0192051647095468e-09,0.5437778830528259,1.0217496848596852e-09,0.9345703125,0.0,0.0,0.0,0.0654296875,0.0,0.025390625,0.2353515625,0.0,0.0,0.73828125,0.0009765625
18,2,O,0.6521603699228296,0.4240501144716201,-0.06573556071086911,-0.010474923683549686,1.076210484394436,0.586424809211962,0.283370892478488,-0.00038112192552779134,-0.008838977587874774,0.028245172585083134,0.01070023799063935,0.9698935670121244,0.01940619499722518,0.0018612604027868906,0.9221091788485509,2.8768487787353186e-05,0.4737018942832947,1.0192051647095468e-09,0.5437778830528259,1.0217496848596852e-09,0.9345703125,0.0,0.0,0.0,0.0654296875,0.0,0.025390625,0.2353515625,0.0,0.0,0.73828125,0.0009765625
